eia_id,state,area_m2,plant_year,longitude,latitude,open water,"developed, open space","developed, low intensity","developed, medium intensity","developed, high intensity",barren land,deciduous forest,evergreen forest,mixed forest,shrub/scrub,herbaceous,hay/pasture,cultivated crops,woody wetlands,emergent herbaceous wetlands,,,,,,,,,,,,,,,,,
57849,CA,83806.49443,2012,-121.4655838,38.2821274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
57836,CA,32453.05385,2012,-117.973259,34.6543846,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58763,CA,47330.04195,2014,-117.3421783,34.5846329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.000,0.000,0.000,0.000,0.167,,,,,,,,,,,,,,,,,
58761,CA,39617.52679,2014,-117.3415527,34.582283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.884,0.000,0.000,0.000,0.000,0.116,,,,,,,,,,,,,,,,,
10446,CA,1629035.344,1990,-117.3563538,35.031929,0.000,0.117,0.692,0.002,0.002,0.176,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
10444,CA,1697532.377,1989,-117.337883,35.0318947,0.000,0.198,0.535,0.004,0.002,0.240,0.000,0.000,0.000,0.021,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58506,CA,83087.44014,2012,-114.9179764,33.5684662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
57007,CA,85200.04598,2008,-114.9180069,33.5668907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59183,CA,657346.5744,2014,-119.541748,36.1293411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61202,CA,5309729.507,2018,-115.5696411,32.6681061,0.000,0.006,0.021,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.913,0.000,0.000,,,,,,,,,,,,,,,,,
56917,CA,7845932.31,2014,-115.5907135,32.6847115,0.000,0.010,0.023,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.890,0.000,0.000,,,,,,,,,,,,,,,,,
58859,NC,84540.2898,2014,-78.6619873,35.333519,0.000,0.031,0.041,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.918,0.000,0.000,,,,,,,,,,,,,,,,,
58030,NJ,52587.7028,2012,-74.8177261,39.929287,0.000,0.017,0.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.845,0.000,0.000,,,,,,,,,,,,,,,,,
58029,NJ,26810.90064,2011,-74.8185501,39.9285164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
59075,MA,26168.48773,2014,-70.1031265,41.745369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.677,0.323,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
57695,CA,12707935.96,2014,-120.0558472,35.3722229,0.000,0.002,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.114,0.273,0.585,0.000,0.000,,,,,,,,,,,,,,,,,
59940,CA,5652818.555,2017,-120.3757172,36.5742912,0.000,0.008,0.008,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.980,0.000,0.000,,,,,,,,,,,,,,,,,
58646,CA,4811842.298,2015,-115.4346161,35.5855408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58462,CA,8113730.827,2016,-114.7552795,33.7014236,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.992,0.007,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60093,CA,2902531.289,2016,-114.73806,33.6736679,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.971,0.028,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60092,CA,4109842.833,2016,-114.7397995,33.684124,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.980,0.005,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59939,CA,6928854.207,2016,-120.4057312,36.5781097,0.000,0.008,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.991,0.000,0.000,,,,,,,,,,,,,,,,,
59250,CA,544577.7772,2016,-119.6292419,35.4235229,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.988,0.000,0.000,,,,,,,,,,,,,,,,,
59249,CA,522064.1855,2016,-119.6293411,35.4158516,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
59322,CA,508397.1049,2015,-119.6381836,35.4160538,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
59253,CA,456705.4513,2017,-119.5745773,35.6293945,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.994,0.000,0.000,,,,,,,,,,,,,,,,,
59380,CA,535118.8191,2015,-119.5668182,35.6192589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
60277,CA,41655.45661,2016,-119.3875198,35.2109451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
60242,CA,513028.6191,2017,-119.2424088,35.1257401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
57651,CA,528525.8543,2014,-118.9541473,35.1039848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
57650,CA,2012836.013,2014,-118.8488922,35.2997437,0.000,0.012,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.044,0.860,0.000,0.000,,,,,,,,,,,,,,,,,
60490,CA,398541.0746,2017,-118.8111496,35.315094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.233,0.000,0.767,0.000,0.000,,,,,,,,,,,,,,,,,
59008,CA,291850.9043,2015,-118.8204422,35.323307,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.997,0.000,0.000,,,,,,,,,,,,,,,,,
58831,CA,545943.0437,2015,-118.8122253,35.3218727,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
59009,CA,715584.458,2015,-118.8154678,35.3278656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
59133,CA,29229.89278,2012,-117.9205475,34.9076424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60389,CA,1763684.1,2016,-118.0694427,35.205204,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.987,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59308,CA,681606.3657,2017,-118.0347366,35.2469864,0.000,0.000,0.000,0.000,0.000,0.446,0.000,0.000,0.000,0.554,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59317,CA,973965.4669,2016,-118.0238571,35.2491341,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59315,CA,1276817.339,2017,-118.0153046,35.2665672,0.000,0.000,0.000,0.000,0.000,0.093,0.000,0.000,0.000,0.907,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59309,CA,1019018.84,2017,-117.9985657,35.264843,0.000,0.001,0.000,0.000,0.000,0.519,0.000,0.000,0.000,0.480,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59532,CA,2325358.267,2016,-117.9565582,35.2516632,0.000,0.000,0.000,0.000,0.000,0.577,0.000,0.000,0.000,0.423,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59316,CA,1215880.302,2016,-118.0090637,35.2485313,0.000,0.000,0.000,0.000,0.000,0.959,0.000,0.000,0.000,0.041,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59840,CA,2994264.141,2016,-117.9736252,35.2488098,0.000,0.023,0.002,0.000,0.000,0.184,0.000,0.000,0.000,0.790,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61117,CA,112042.3968,2017,-118.9787292,35.3268013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
57311,CA,7943.509697,2013,-118.2066727,34.1279907,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60869,CA,150253.5642,2016,-117.9163666,34.5119133,0.000,0.000,0.000,0.000,0.000,0.916,0.000,0.000,0.000,0.084,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60026,CA,102535.1298,2015,-117.949028,34.6000214,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.982,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61215,CA,80841.22776,2018,-117.9311295,34.5971947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59528,CA,575993.1895,2016,-118.0830383,34.6489525,0.028,0.033,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.786,0.104,0.047,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61216,CA,72354.91751,2018,-118.0822372,34.6551132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.238,0.738,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58355,CA,20474.5762,2013,-118.2868652,34.664959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.708,0.292,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59739,CA,71586.41639,2017,-118.1910782,34.7789993,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59598,CA,14464.43891,2015,-117.3617935,34.0422668,0.000,0.571,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59597,CA,44694.60071,2015,-117.3191986,34.0939903,0.000,0.673,0.265,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58170,CA,40439.58625,2012,-117.0987091,34.0431862,0.000,0.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.227,0.409,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58074,CA,63156.17686,2012,-116.152771,34.1740837,0.000,0.162,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.779,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59271,CA,37749.97589,2014,-117.3873825,34.5096283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59270,CA,19094.47215,2014,-117.3870773,34.5111771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59360,CA,36940.56948,2014,-117.5619431,34.4723091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
57254,CA,28450.51426,2010,-117.2578125,34.4801254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58202,CA,498038.5147,2013,-117.4781036,34.5123367,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.991,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59411,CA,47552.79002,2014,-117.3233261,34.7652283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59410,CA,47575.93449,2014,-117.3233185,34.766758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59409,CA,31595.93183,2014,-117.3233109,34.7680473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
10438,CA,297293.8408,2017,-116.8255768,34.8676262,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.982,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
10437,CA,565384.8501,2017,-116.8277435,34.8627472,0.000,0.000,0.000,0.002,0.000,0.038,0.000,0.000,0.000,0.960,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60485,CA,566104.4173,2016,-117.1028595,34.9048729,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62304,NC,158611.6666,2018,-80.6087036,35.7252464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.149,0.851,0.000,0.000,,,,,,,,,,,,,,,,,
59114,NC,41152.03536,2015,-80.6658478,35.7117119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.935,0.000,0.000,,,,,,,,,,,,,,,,,
62205,NC,62960.11964,2018,-78.6281128,35.5259857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.097,0.736,0.153,0.000,0.000,,,,,,,,,,,,,,,,,
62168,NC,177600.0241,2018,-77.9878006,34.7482605,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62167,NC,140390.6061,2018,-79.7210541,34.9219551,0.000,0.006,0.000,0.000,0.000,0.000,0.088,0.050,0.000,0.239,0.610,0.000,0.000,0.006,0.000,,,,,,,,,,,,,,,,,
62105,MN,143882.6091,2018,-93.8281479,45.2721291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61817,MN,61386.24615,2018,-93.791748,45.3362656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61547,MN,85658.48661,2018,-93.7187271,45.2128181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
60527,MN,230639.2725,2016,-93.8121719,45.1957092,0.000,0.000,0.000,0.000,0.000,0.000,0.121,0.000,0.000,0.000,0.000,0.000,0.868,0.000,0.012,,,,,,,,,,,,,,,,,
61680,MN,176788.5417,2017,-93.8826752,45.2108727,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.964,0.000,0.010,,,,,,,,,,,,,,,,,
60520,MN,174659.0059,2016,-94.1110153,45.2487831,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62104,NC,105539.5807,2018,-78.0535812,35.4031105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
59487,NC,89943.80781,2015,-77.9902573,35.4344254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.990,0.000,0.000,,,,,,,,,,,,,,,,,
59499,NC,87312.73061,2016,-78.192131,35.4873199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.989,0.011,0.000,,,,,,,,,,,,,,,,,
61404,NC,103642.0441,2017,-77.9767075,35.4795723,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
59533,NC,94185.8395,2015,-78.1924515,35.5050163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61158,NC,88604.99428,2017,-78.1765366,35.5440559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
60401,NC,94321.40205,2015,-78.1785126,35.5495529,0.000,0.162,0.038,0.000,0.000,0.000,0.086,0.019,0.000,0.000,0.000,0.000,0.686,0.010,0.000,,,,,,,,,,,,,,,,,
59103,NC,95422.74989,2017,-77.9692612,35.532383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61277,NC,183697.3676,2017,-77.9341888,35.7065811,0.000,0.054,0.000,0.000,0.000,0.000,0.113,0.020,0.000,0.000,0.005,0.000,0.691,0.118,0.000,,,,,,,,,,,,,,,,,
61292,NC,161642.5186,2017,-77.856575,35.7525864,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.000,0.599,0.305,0.000,0.017,0.034,0.000,,,,,,,,,,,,,,,,,
59158,NC,132941.8195,2014,-77.8496933,35.8002892,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.993,0.000,0.000,,,,,,,,,,,,,,,,,
60623,NC,941496.33,2018,-78.1503677,35.8949547,0.000,0.000,0.000,0.000,0.000,0.020,0.491,0.145,0.034,0.000,0.024,0.042,0.244,0.000,0.000,,,,,,,,,,,,,,,,,
59825,NC,94687.952,2016,-78.3073196,36.0576096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.990,0.000,0.000,,,,,,,,,,,,,,,,,
59708,NC,89580.56768,2017,-78.3536377,36.0810051,0.000,0.000,0.000,0.000,0.000,0.000,0.604,0.000,0.000,0.000,0.010,0.366,0.020,0.000,0.000,,,,,,,,,,,,,,,,,
59500,NC,77351.55582,2015,-78.1472168,36.1383133,0.000,0.000,0.000,0.000,0.000,0.000,0.368,0.207,0.069,0.000,0.000,0.356,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62098,MN,137707.906,2018,-94.0402832,45.434639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61672,MN,114386.8637,2018,-94.0452118,45.4380913,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61384,MN,119587.8339,2018,-94.1215515,45.4774323,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.978,0.000,0.000,,,,,,,,,,,,,,,,,
61762,MN,157816.392,2018,-94.1126099,45.4994316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61139,MN,67908.42054,2018,-94.1172714,45.5565033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.973,0.000,0.000,0.027,,,,,,,,,,,,,,,,,
61965,NJ,133479.9965,2018,-74.9434433,40.5225334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.732,0.268,0.000,0.000,,,,,,,,,,,,,,,,,
61907,NJ,116646.8514,2018,-74.6473312,40.0319176,0.000,0.047,0.244,0.094,0.000,0.000,0.071,0.000,0.000,0.031,0.504,0.000,0.008,0.000,0.000,,,,,,,,,,,,,,,,,
61877,NC,125932.8565,2018,-77.2068253,34.8065071,0.000,0.014,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.979,0.000,0.000,,,,,,,,,,,,,,,,,
57308,CA,26327.95784,2017,-118.4308243,34.3202934,0.000,0.833,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
57895,CA,24098.38712,2009,-119.0385056,35.402813,0.000,0.200,0.560,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58034,CA,28908.1844,2012,-119.7162552,35.6476593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
58056,CA,35794.41133,2015,-117.938736,34.1225853,0.000,0.850,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59094,CA,21057.84574,2014,-118.1285248,34.708252,0.000,0.545,0.000,0.091,0.091,0.000,0.000,0.000,0.000,0.182,0.091,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59099,CA,11059.31336,2014,-118.1248016,34.701889,0.000,0.455,0.000,0.091,0.091,0.000,0.000,0.000,0.000,0.364,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59132,CA,31757.169,2012,-117.8919754,34.9820518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59359,CA,19503.31951,2014,-117.5633774,34.4740829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59421,CA,32697.97305,2014,-117.4695816,34.4134483,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.971,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59423,CA,29849.52813,2014,-117.4698105,34.4157715,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.875,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59422,CA,29937.37247,2014,-117.469841,34.4180679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59948,CA,38048.36992,2015,-118.988266,35.3151665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62056,CA,75454.18065,2018,-117.9729385,34.7434578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60085,CA,69040.12186,2016,-117.9721909,34.7477264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60790,CA,60920.76623,2017,-117.5675507,34.038414,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.866,0.134,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61116,CA,20733.62431,2017,-119.3483047,35.759182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.609,0.000,0.391,0.000,0.000,,,,,,,,,,,,,,,,,
61118,CA,19256.75307,2017,-118.9931488,35.3299141,0.000,0.091,0.182,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.682,0.000,0.000,,,,,,,,,,,,,,,,,
61339,CA,62958.23754,2018,-117.9896698,34.6880798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61621,CA,37359.96206,2013,-119.4048157,35.5908585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61824,CA,53567.70203,2018,-117.273407,34.11203,0.000,0.931,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58963,CA,19557.86169,2014,-118.6994476,34.1323433,0.000,0.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.375,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
57005,CA,14464.80355,2008,-121.9643784,38.4000244,0.000,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.938,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
57422,CA,15278.50713,2010,-121.7296753,38.6598892,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
57733,NJ,45242.35308,2010,-74.7154922,40.8263512,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.000,0.000,0.000,0.000,0.306,0.633,0.000,0.000,,,,,,,,,,,,,,,,,
57933,CA,53463.33847,2012,-121.4756241,38.5161819,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
57990,MA,54319.63242,2012,-71.6955032,42.2646446,0.000,0.433,0.383,0.017,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58272,MA,49475.82716,2012,-72.701683,42.2866821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58274,NC,107295.9347,2012,-79.2131729,34.9686966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
58807,NC,63240.76896,2014,-77.8101883,36.0078506,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.941,0.000,0.000,,,,,,,,,,,,,,,,,
58839,MA,24723.64738,2013,-71.3860168,42.3641663,0.000,0.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
